Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-300763851,mp-763851,mp-565627,BaCaVP2O9,intercalation,P2_1/c,1.9907631274999966,60.74270831343861,226.95181421971373,120.9243439748811,451.8073034678355,0.0027220920535730997,0.0560840771696407
mp-300756645,mp-756645,mp-755266,Ti3O8,intercalation,R-3m,1.9257064500000007,87.50041576683407,302.1962813449055,168.50011501987413,581.9413281518995,0.058455985555556644,0.02281232687500001
mp-300782001,mp-782001,mp-781824,La4TiNb7O28,intercalation,Cm,1.9207943133333396,45.753371674609824,226.03505061773762,87.88281612841725,434.166839840564,0.05051995800000064,0.03635450721354161
mp-300770533,mp-770533,mp-775467,MnO4,intercalation,P4_2/nmc,1.9915140549999897,166.90252705955402,417.66576157823243,332.38872845411794,831.7872344753246,0.03741085400000088,0.0
mp-300773072,mp-773072,mp-780569,Ba8Nb7O24,intercalation,P3m1,1.9350106600000112,12.524717003025755,76.21901703809806,24.235460914338226,147.48461046344224,0.028756991538459786,0.017028833999997772
mp-300849986,mp-849986,mp-779909,V6O7F5,intercalation,P1,1.9270835299999982,51.58319220826817,207.14735650122034,99.40512012937783,399.1902589965398,0.02463505555555834,0.08236899181286628
mp-300767511,mp-767511,mp-762032,Ba4Ti19O44,intercalation,P1,1.9276307799999808,24.316344633439307,106.37521690167618,46.87293437250496,205.0521423288452,0.045789765264082405,0.03536325952054753
mp-300774459,mp-774459,mp-767157,Ti16CuS32,intercalation,P1,1.9263910625000031,112.1972483885837,358.79511391332426,216.13577653286052,691.1797007112983,0.018083583571428363,0.012225157807017162
mp-300766091,mp-766091,mp-761156,La5Ti6Nb2O26,intercalation,Cmmm,1.9526091800000467,16.63355067478191,85.39765376807678,32.478823743575134,166.7482426980123,0.05648360720238088,0.049633497764856926
mp-300752529,mp-752529,mp-753833,CrS4,intercalation,Immm,1.9020613800000001,374.041847802419,806.3746530381303,711.4505532088191,1533.7740853547275,0.09494579841517758,0.09840211000000032
mp-300016742,mvc-16742,mvc-34,MnS2,intercalation,Fd-3m,1.9062881500000026,109.35939524122875,372.73855835852896,208.47051923952105,710.5470968469482,0.012788893333333107,0.0
mp-300778150,mp-778109,mp-777751,Nb3P8O29,intercalation,P-3c1,1.9797425275000022,152.72067925162713,434.61499117545844,302.34762354313347,860.4257811190932,0.03204130477906997,0.07542746569358272
mp-300770755,mp-770755,mp-770628,CrO3,intercalation,P-31c,1.9595005325000026,221.83480635538282,703.8058508982788,434.6854211804076,1379.1079396117946,0.027839208333332977,0.06514866107142847
mp-300764701,mp-762407,mp-763609,MnO2,intercalation,P1,1.9541849399999984,218.69289244983793,766.5627364524516,427.36635691051265,1498.0053551405688,0.06871182473684101,0.037616504682540075
mp-300756427,mp-756427,mp-768269,SbS4,intercalation,Cmc2_1,1.9461270625000013,188.26223443589566,474.0960936550703,366.38222928241623,922.6512380876675,0.06071454937499965,0.04743810350000022
mp-300026629,mp-26629,mp-26630,TiP2O7,intercalation,P2_1,1.9494935099999902,117.1642720191652,321.22993250880097,228.410987905236,626.2356686436424,0.0074118267500011825,0.054118913049785
mp-300772030,mp-761891,mvc-11115,TiO2,intercalation,Imcm,1.9291531899999983,308.748650449967,1233.1951347114086,595.6234439237483,2379.0223280209916,0.181589499166666,0.046078607666666827
mp-300777058,mp-777058,mp-779962,V6O7F5,intercalation,P1,1.9732322100000141,51.58319220826817,209.0694072984485,101.78561635997652,412.54248860691064,0.037946397777780305,0.09255085918128625
mp-300765397,mp-765397,mp-764201,V3O3F5,intercalation,Cm,1.9876786999999974,84.64399847389058,277.18307483069196,168.24507284938457,550.9508938414718,0.075919382799146,0.09109791080357077
mp-300770287,mp-770287,mp-759933,Sn(BO3)2,intercalation,P2_1/c,1.9289113424999949,104.22452434589194,345.6543443453458,201.0398671774578,666.7365853921365,0.10020385545454502,0.09642364239583312
mp-300754937,mp-757527,mp-766454,TiO2,intercalation,Cm,1.944684409999998,108.71118799294628,422.0290994892876,211.40895248246161,820.7134103431557,0.05875285750000003,0.0350862478947338
mp-300763781,mp-763781,mp-762639,FeSiO4,intercalation,Pc,1.9224165400000084,84.63291037074805,231.9814596600673,162.6997067250643,445.9649950238581,0.011999436071428171,0.060209210166665805
mp-300763916,mp-853144,mp-774415,Cr3FeO8,intercalation,R-3m,2.014201890000003,214.67891937474377,862.0238320006328,432.4066851477672,1736.2900316407195,0.06253395349206503,0.08188202853439108
mp-300777083,mp-777083,mp-778750,V6O7F5,intercalation,P1,2.0036149099999756,51.58319220826817,208.55663891261707,103.35285301388068,417.86719130480066,0.03059009777777888,0.08398264339181338
mp-300778623,mp-778623,mp-777692,V6O7F5,intercalation,P2,2.0272268099999957,51.58319220826817,207.72725301186173,104.57083018998412,421.1102564732985,0.029017042777780944,0.08124964918128708
mp-300764746,mp-762252,mp-762285,V7O12,intercalation,C2,2.059758589999995,91.8978911453571,391.8969131278961,189.28747068953376,807.2130332096658,0.08491473102272629,0.031984534420288924
mp-300774883,mp-774883,mp-754767,Fe3(SnS4)2,intercalation,Im2m,2.02890093,40.09700897327442,170.97488166831624,81.35285879609481,346.8910964234868,0.16838824961538545,0.1374931942857156
mp-300776424,mp-776424,mp-556822,Na2CuP2O7,intercalation,P2_1/c,2.0968375324999977,92.28847158847053,271.17581491008696,193.5139310437647,568.6116266097429,0.008400030208332687,0.08597332449999939
mp-300773363,mp-773363,mp-771915,Mn3WO8,intercalation,R-3m,2.0768563300000062,53.13396869232291,265.1398325929789,110.35161921667299,550.6573396558703,0.08389667591666594,0.09648374593749942
mp-300773184,mp-773184,mp-770037,MnSnO4,intercalation,Imma,2.073277390000009,106.55481766181285,511.7748997921824,220.91769425381023,1061.0513285086522,0.0012960666964287881,0.04220790843749889
mp-300765364,mp-765364,mp-773971,Mn2V3Cr3O16,intercalation,P1,2.0038296700000005,216.1150499818122,846.177380955153,433.05774928708837,1695.5953420408289,0.07510515014583419,0.05376174210784335
mp-300767490,mp-767490,mp-767146,Ti12NbO30,intercalation,R3,2.0061330550000145,44.30870879657308,164.84161843490858,88.88916534117517,330.6942195819699,0.02677921872500022,0.018486122211538003
mp-300850237,mp-850237,mp-771523,CrO2,intercalation,Cmc2_1,2.0956417600000004,216.90797796736248,854.2224464900489,454.5614167055648,1790.1442311939122,0.03417725849206299,0.0958420452941171
mp-300764043,mp-764043,mp-772391,Mn3NiO8,intercalation,Cc,2.0053378799999786,71.98396412184667,317.85397008341806,144.3521700060985,637.4046065166582,0.05249119124999879,0.09791379456250038
mp-300780764,mp-780764,mp-505436,CuP4O11,intercalation,P1,2.04909913000001,72.36301027675083,200.20147627629797,148.27898140227188,410.2326708624798,0.0,0.08203701571078437
mp-300776170,mp-776170,mp-756587,TiO2,intercalation,P6_3mc,2.097698430000002,160.80316950644675,604.918574623951,337.31655621269755,1268.9367442665011,0.11145533958333331,0.04048532678571526
mp-300765697,mp-765697,mp-774090,TiFeO4,intercalation,Im2m,2.0872561050000025,147.59208217715022,576.9879437076735,308.06247457391885,1204.3216080152392,0.01784911653061272,0.04217238312499916
mp-300765788,mp-765788,mp-764231,VO3F2,intercalation,C2/m,2.046281954999995,312.2960513690783,819.6470687061183,639.0457745342965,1677.229006161971,0.11175507333333368,0.07871162454545466
mp-300697796,mp-697796,mp-775246,Cr5(PO4)4,intercalation,P-1,2.053284142499998,81.99332000008111,266.28412259372175,168.3555837470945,546.7569663212143,0.00764842090000073,0.038716906111108784
mp-300778769,mp-778769,mp-763927,V6O7F5,intercalation,P1,2.017241649999982,51.58319220826817,208.06008263610403,104.0557637624731,419.70746439598713,0.03275052722222327,0.08531216918128681
mp-300766109,mp-766109,mp-774950,V3CoO8,intercalation,C2,2.055543946666682,56.01681984048976,228.57123740752826,115.14503493463683,469.8382234351578,0.05413586916666624,0.09189618632768237
mp-300776672,mp-776672,mp-776485,NbV3O8,intercalation,Cm,2.0844812900000003,138.29165970884918,549.0839775366244,288.266377226143,1144.555277813874,0.019859672068450962,0.0936665925446416
mp-300779396,mp-779396,mp-777433,V6O7F5,intercalation,Pc,2.0354041650000108,51.58319220826817,207.6724410086975,104.99264426470513,422.6973513848219,0.028360951111114474,0.08019770154970729
mp-300767720,mp-767720,mp-768099,V4Si4O13,intercalation,P-1,2.1871351649999946,99.63705992458557,342.35137993793796,217.9197174982728,748.7687418485378,0.061354274583333535,0.015479774836956395
mp-300765445,mp-765445,mp-766953,VF4,intercalation,I4/mmm,2.1107288700000035,190.32830468514047,568.0794701479367,401.7314474770829,1199.0617380955553,0.032063980833334504,0.062097534999998594
mp-300850101,mp-850101,mp-764130,V6O7F5,intercalation,P1,2.129190749999986,51.58319220826817,207.9440480215409,109.83045570531594,442.7525435650178,0.04253345333333591,0.0886881465497078
mp-300765804,mp-765804,mp-766963,VF8,intercalation,Fm-3m,2.1377243399999992,109.58402297755738,300.48394812744505,234.2604331942436,642.3518496913365,0.05502176845237994,0.056363650333333126
mp-300763825,mp-763825,mp-569374,Na2VPO6,intercalation,P2_1/c,2.1041320275000084,116.10807454445121,317.8449968741448,244.30671830033825,668.7878377035281,0.0,0.09776363366477181
mp-300777601,mp-777601,mp-761449,Mn3Cr3(FeO8)2,intercalation,P1,2.1627231833333305,212.17893437306495,850.5986512600987,458.8843003835888,1839.609422792278,0.020984849277407847,0.07677683014706016
mp-300777356,mp-777356,mp-760109,Bi2(SO4)3,intercalation,C2/c,2.1253141225000016,74.44539815357902,309.75512732969014,158.21985605093704,658.3269466305767,0.0,0.08819181276315646
mp-300763982,mp-763708,mp-850468,TiV2O6,intercalation,C2/m,2.170586059999999,201.0844631820471,779.3386274296842,436.47113266553447,1691.6215607184051,0.07421227854166723,0.04339710920454465
mp-300763993,mp-763632,mp-763640,TiVO4,intercalation,P-1,2.1174488225000028,202.25080126980964,779.1699533732402,428.2557209984405,1649.8525002975496,0.09451592875000081,0.057396422386363
mp-300777005,mp-777005,mp-775777,FeF4,intercalation,Cmmm,2.176758229999998,183.92375543098316,573.3801407528767,400.35754832689946,1248.1099403023818,0.06170304268518567,0.2233026614285718
mp-300757100,mp-767412,mvc-11233,CoS2,intercalation,R3m,2.1045345499999977,206.15859626591433,708.4073027759239,433.86788862111723,1490.867644164241,0.11779983833333318,0.0634720732500007
mp-300765000,mp-765000,mp-775295,MnCr3O8,intercalation,R-3m,2.1014938433333334,215.20003898449073,843.1822789193943,452.2415570110006,1771.9423679568768,0.008631692499998067,0.08300642754902032
mp-300756684,mp-756684,mp-756854,Sr2Nb3O10,intercalation,F2mm,2.1495896200000226,42.68872613578176,205.23401560615488,91.76324259250013,441.1689096179132,0.04249144427083529,0.011560605882353414
mp-300761298,mp-761298,mp-767632,VPO4,intercalation,Pnma,2.1307617225000053,175.34056385098202,590.7287009249511,373.60896185524064,1258.7021043130394,0.004248937083332294,0.030026695735929643
mp-300777323,mp-777323,mp-761710,FeCoO4,intercalation,P-1,2.241255930000002,70.83319825964053,326.8177013951556,158.75532564028515,732.4821112808625,0.0037496253125004486,0.09349094750000031
mp-300764332,mp-764332,mp-767352,Mn5O5F,intercalation,P3m1,2.2313774500000045,70.41410233599677,264.4685605274827,157.12044011453585,590.1291821949861,0.0594449954545464,0.09018049250000004
mp-300763355,mp-763355,mp-767351,V5(P3O11)2,intercalation,P2_1/c,2.2044391737499973,130.69098553819504,394.4993897868635,288.10032817639154,869.6499088666316,0.01951436243589555,0.04832170579658701
mp-300757884,mp-757884,mvc-560,Sn3(P2O7)2,intercalation,P2_1/c,2.2681270000000007,74.6664795219957,256.10886974374796,169.3530581987856,580.887442405278,0.031050196428571653,0.0744940615217402
mp-300765157,mp-559701,mp-765007,VF3,intercalation,Pnma,2.2881955724999985,233.30446300855036,776.0754694090473,533.8462393006546,1775.81245302764,0.0020287118749999777,0.0
mp-300853159,mp-769852,mp-763696,CoO3,intercalation,P1,2.2323654199999945,204.24083669398397,595.7936260171364,455.9401811875158,1330.0290881770643,0.09002094602564092,0.03839886044642693
mp-300774144,mp-774144,mp-771798,WO3,intercalation,Immm,2.2288636599999956,56.949620540762396,408.0858205245903,126.9329396740946,909.5676555285397,0.005395391249999548,0.041774116431623654
mp-300764671,mp-764671,mp-767193,Mn7O7F,intercalation,P3m1,2.241455180000025,51.29455401815938,197.12456813836468,114.97444380979444,441.84588435900537,0.06161229333333473,0.0838986018749992
mp-300697664,mp-697664,mp-31658,Cr4(PO4)3,intercalation,C2/c,2.233884984999997,53.62017827835273,178.8572131962459,119.78131114903515,399.54644301803705,0.030492991447365725,0.04129612074999933
mp-300585408,mp-585408,mp-554917,Sn2(PO4)3,intercalation,R-3,2.2877547674999983,98.68777574920635,308.36288264479697,225.77342946421754,705.4586548906767,0.0,0.04848905195833453
mp-300032425,mp-32425,mp-18835,VPO4,intercalation,Cmcm,2.2508587650000047,175.34056385098202,598.8945688917582,394.66684500402584,1348.0270897009132,0.0,0.009228029307359442
mp-300704600,mp-704600,mp-19383,Ti4Mn(PO4)6,intercalation,R-3,2.264634050000006,32.558660412003384,97.30528738624263,73.73345099141008,220.36086705992113,0.0,0.003311655512064249
mp-300777213,mp-777213,mp-772375,Fe5Sb(PO4)6,intercalation,P1,2.2097815749999876,107.35868233879552,373.1622240214104,237.23923814854692,824.6070071285304,0.0191715989236112,0.12478686200000055
mp-300771923,mp-769519,mp-775344,FeO4,intercalation,P4_2/nmc,2.2336804899999962,248.94774940658525,633.3343223851126,556.0697308788976,1414.666519558994,0.08426065355263113,0.02925954626016214
mp-300775115,mp-775115,mp-853187,TiMnO4,intercalation,Imma,2.2912093999999934,148.33292751512002,558.8916839295553,339.86179785216063,1280.5378798012223,0.032252839689848045,0.07170721687500059
mp-300763955,mp-763955,mp-775106,MnV3O8,intercalation,C2/m,2.2205317800000026,147.45463080829012,583.9887918755085,327.4276938179757,1296.7656715233738,0.03248129303571545,0.034192287031249435
mp-300764183,mp-764183,mp-774951,MnCr3O8,intercalation,P4_32_12,2.2089954541666668,215.20003898449073,843.936544303741,475.3759078532295,1864.2519899720896,0.0,0.056927102401962415
mp-300769874,mp-769874,mp-780818,TiVO4,intercalation,I-4m2,2.251524839999999,303.3762019047145,1200.7030931287816,683.0590544533197,2703.412839644284,0.10150467708333188,0.03551762861607166
mp-300775407,mp-775407,mp-762684,Ti(FeO3)2,intercalation,C2/m,2.281003406666664,96.97456928261673,389.41463810334795,221.1993228936812,888.2561161196028,0.06587290969696902,0.05483936625000041
mp-300776706,mp-776706,mp-771912,Cr2C4SO16,intercalation,C2,2.209900879999986,28.432067083534303,74.6987782710724,62.83205006812109,165.07689583616673,0.07009243259259268,0.07619412376893919
mp-300761164,mp-761164,mp-18687,NbF5,intercalation,C2/m,2.276874287500001,137.5567924152269,449.9345339201065,313.1995237212053,1024.4443713409876,0.0,0.039485013202380514
mp-300774712,mp-774712,mp-558139,CuS,intercalation,P6_3/mmc,2.2193844500000006,261.34529165574725,999.1326519502993,580.0256763814804,2217.459471225757,0.2734344641666677,0.04941259249999952
mp-300765547,mp-765547,mp-764218,V(OF)2,intercalation,P2/c,2.2863424900000036,189.06223358957774,610.5383394117864,432.2610179101575,1395.899747171211,0.08890898500000066,0.10183108062499979
mp-300849673,mp-770582,mp-762467,CrO6,intercalation,P1,2.2429745349999957,129.48138976999093,341.3886088614407,290.4234600104986,765.7259562152852,0.07183848172413754,0.03562129133333425
mp-300571612,mp-571612,mp-30295,W6CCl18,intercalation,P6_3/m,2.260926894999977,15.226854430221426,69.15905036796198,34.42680470753717,156.36355700958327,0.0,0.00954772021367667
mp-300762545,mp-762545,mp-763641,FeSiO4,intercalation,Pca2_1,2.376933432499997,165.6354105824061,476.2672148362397,393.70434501918487,1132.0554657479167,0.023392886964284543,0.055547420468750275
mp-300767611,mp-767611,mp-767983,V(CO3)2,intercalation,P2_1,2.3240126649999917,144.99726170439288,354.68518295711857,336.97547259132733,824.2928572801827,0.08180466349999982,0.09797576085227266
mp-300761576,mp-761576,mp-775212,MnV2(PO4)3,intercalation,C2,2.393702622499995,117.64914234482633,371.1313642164061,281.61706056568596,888.378119816812,0.0052453533333327584,0.05990171719736992
mp-300764279,mp-764279,mp-774093,MnV3O8,intercalation,R-3m,2.3107480199999992,75.16244981169747,297.227083378465,173.68148208072924,686.8168944071627,0.07331710375,0.09534144233333386
mp-300849541,mp-849541,mp-765185,V2F7,intercalation,Pna2_1,2.3571674075000084,107.74299703738018,349.9822593529616,253.96828100288252,824.9667749500161,0.082471034000001,0.0922612833333325
mp-300764698,mp-764698,mp-559931,VF3,intercalation,R3c,2.3658650349999997,233.30446300855036,760.995600067868,551.9668715413801,1800.4128819894124,0.0,0.018740940000000705
mp-300756861,mp-756861,mp-770474,La4Ti3O12,intercalation,P-1,2.303837959999975,29.84054224245172,178.85480592458322,68.74777396514305,412.0524912174833,0.09349050986842045,0.030158431250001172
mp-300773699,mp-773699,mp-773318,Mg(Fe5O8)2,intercalation,R3m,2.318303290000011,31.691986946792795,150.19740942372323,73.47163760538714,348.2031484164962,0.21523117555555427,0.20684706660714358
mp-300765380,mp-765380,mp-765348,V5F11,intercalation,P2_1/c,2.356289207500006,56.947982687305924,177.8360529432353,134.18591699499612,419.033172254545,0.07528438312500096,0.07693121514705936
mp-300765820,mp-765820,mp-767641,V2F7,intercalation,C2/c,2.3280750799999987,107.74299703738018,339.38183621240984,250.83378644723848,790.1063954907524,0.08995046500000115,0.10170552310606062
mp-300004226,mp-4226,mp-755263,CrS2,intercalation,P-3m1,2.3798753799999988,217.77942561318332,698.3359765853805,518.2878932873562,1661.9525976438028,0.04910407765624836,0.0
